,title,company,location,salary,summary
62,"Senior Game Designer, Alexa Games",Amazon.com Services LLC,"Seattle, WA",,In-depth knowledge of game theory and design best practices.Quickly prototype design ideas and iterate through playtesting and player feedback.
63,Structure Motor Design Engineer,ZeroAvia,"Seattle, WA",,Demonstrated experience on mechanical structure design applied to electric motor.Commercializing the solution requires the establishment of a new clean…
64,Sr. Design Quality Engineer,Blue Origin,"Seattle, WA",,Identify opportunities for continuous improvement of design quality guidance and requirements.Lead effort to ensure manufacturing planning captures design and…
65,Engineering Program Manager - Content Design Features & Tool...,Apple,"Seattle, WA",,"Communicate clearly with engineering to guide the design and development of database models.Strong facilitation skills (requirements sessions, design meetings,…"
66,"Project Engineer, Food & Bev (Design Group)",Barry Wehmiller Companies Inc,"Seattle, WA",,"Develop equipment design and specifications, design of equipment support systems, and bid analyses.The Project Engineer will support the design, integration,…"
67,Electrical Design Engineer,Jabil,"Seattle, WA 98127",,Develop with supervision embedded hardware design and PCB layout designs utilizing standard tools.Gathers information relating to hardware solutions and…
68,Design Engineer,Silicon Labs,"Seattle, WA",,"Verilog RTL design with demonstrated experience of taking designs through the silicon development lifecycle to production.Knowledge of Python, Perl, and Tcl."
69,"Technical Program Manager, Product Design Engineering",Facebook App,"Seattle, WA",,"Experience with mechanical system development, design for manufacturing, tooling, validation and characterization processes."
70,Electronic Design Engineer,ZeroAvia,"Seattle, WA 98117 (Loyal Heights area)",,The successful engineer will be confident in a multidisciplinary capacity focused on power electronics and electronics hardware design.
71,Senior Game Designer - Encounters,Electronic Arts,"Seattle, WA 98121 (Denny Triangle area)",,"Help establish and enforce consistent design practices, constraints, and metrics throughout the project.Oversee the creative and technical implementation of…"
72,Principal Avionics Hardware Design Engineer,Blue Origin,"Seattle, WA",,"Familiarity with use of complex computational devices (combinational and sequential logic) to monitor sensors and control actuators; including design,…"
73,"Software Development Engineer, Alexa Personality: Design Too...",Amazon.com Services LLC,"Seattle, WA+3 locations",,"1+ years of experience contributing to the system design or architecture (architecture, design patterns, reliability and scaling) of new and current systems."
74,"Structural Design Engineer, E.I.T.","EFI Global, Inc.","Seattle, WA",,Performs engineering calculations and drafting for repair design under the supervision of a licensed engineer.Experience with wood design required preferred.
75,Electrical Harness Design Engineer Opportunities- Advanced D...,Blue Origin,"Seattle, WA",,"The design and integration of harness support brackets, support design configuration development and trade studies, provide technical guidance for hardware…"
76,Bridge Design Engineer/Inspector,Michael Baker International,"Seattle, WA",,"Support the advancement of project design teams with mentoring and direction of younger engineers, technicians, and bridge/construction inspectors."
77,Propulsion and Fluids Design Engineering Opportunities - Adv...,Blue Origin,"Seattle, WA+1 location",,5+ years of experience in aerospace propulsion and fluid analysis and piping design including process component selection and process fluid design architecture.
78,Motor Control Design Engineer,ZeroAvia,"Seattle, WA",,Hardware in the loop design and verification.Responsible for creating multi design optimisation algorithm including all the systems.
79,Digital Customer - Angular Developer Location Open,Deloitte,"Seattle, WA 98104 (Downtown area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.3+ years of experience with the design and development of single page…
80,Electrical Design Professional II,NAC Architecture,"Seattle, WA 98121 (Denny Triangle area)",,"Contributes to the resolution of design problems that may include research, performing field investigation, detail design work, detailed checking of design…"
81,"Manager, Trajectory and Mission Design, Advanced Development...",Blue Origin,"Seattle, WA",,"Spacecraft mission design / flight phase design (RPO, EDL, etc.).GN&C subsystem design and architecture for aerospace vehicles."
82,Software Development Engineer III,Expedia.com,"Seattle, WA 98119 (Queen Anne area)",,"Create elegant & reusable UX components that span devices using responsive web design.Structured approach to development (measuring, monitoring, and testing)…"
83,Associate Staff RF IC Design Engineer,Silicon Labs,"Seattle, WA",,"MS/MSc/Ph.D in Electrical Engineering and 8+ years of design experience.Due to product applications, the focus/challenge will be on making these designs with…"
84,"Senior Systems Engineer, Configuration Design – Advanced Dev...",Blue Origin,"Seattle, WA+2 locations",,"Continually assess design for integrated manufacturing, assembly, test and operations and drive design to optimize for manufacturability, quality, and cost."
85,Principal GN&C Mission Design Engineer,Blue Origin,"Seattle, WA",,"Collaborate with other system engineers and design engineers to perform conceptual design, sizing, and analysis."
86,"BIM Systems Program Manager, Data Center Engineering Design...","Amazon Data Services, Inc.","Seattle, WA",,"Familiarity and/or experience with standard library, design, and construction processes and file types such as BIM models, design drawings, submittals, and…"
